Order_Item_ID,Order_ID,Product_ID,Quantity,Price_INR,Discount_INR,Total_Amount_INR,Order_Item_Date,Category_ID,Subcategory_ID,Store_ID,Supplier_ID,Offer_ID
340,296,127,1,468.69,345.31,123.38,2024-01-15,9,45,37,7,6.0
341,112,41,4,3107.0,372.64,12055.36,2024-04-30,8,18,80,44,
342,139,185,2,154.08,171.82,136.34000000000003,2024-02-10,1,39,37,21,14.0
343,770,183,4,818.68,267.19,3007.5299999999997,2024-06-11,10,9,47,20,14.0
344,1033,50,1,1761.19,285.96,1475.23,2024-07-07,3,18,48,20,
345,597,277,3,4719.29,218.3,13939.57,2024-05-30,10,38,60,14,
346,879,273,4,322.81,214.27,1076.97,2024-02-06,5,3,24,50,18.0
347,627,18,3,1316.77,52.8,3897.5099999999998,2024-06-26,5,16,63,3,
348,796,59,5,2354.02,220.22,11549.880000000001,2024-04-30,6,50,97,21,
349,1118,282,1,496.33,203.66,292.66999999999996,2024-01-21,6,35,70,28,19.0
350,38,29,4,1265.36,335.31,4726.129999999999,2024-04-15,7,6,73,20,7.0
351,1053,129,3,1725.83,259.42,4918.07,2024-08-11,3,50,68,14,16.0
352,639,286,3,4640.87,440.98,13481.630000000001,2024-02-06,4,12,98,5,
353,300,34,2,728.73,72.35,1385.1100000000001,2024-06-08,7,45,86,46,
354,172,74,1,649.32,291.27,358.05000000000007,2024-07-31,2,50,22,6,19.0
355,938,12,2,4396.56,160.53,8632.59,2024-04-24,9,33,81,49,
356,266,23,5,3803.2,310.6,18705.4,2024-05-16,2,1,58,30,
357,630,176,4,4247.63,449.68,16540.84,2024-02-15,1,29,14,32,
358,1050,14,1,812.76,6.22,806.54,2024-10-04,1,40,6,33,
359,120,101,5,4087.09,36.28,20399.170000000002,2024-09-17,10,49,67,45,
360,1023,148,4,3565.42,357.08,13904.6,2024-01-13,8,36,1,17,
361,450,111,3,1208.8,1.62,3624.7799999999997,2024-07-05,4,29,93,34,17.0
362,583,258,1,2185.79,141.51,2044.28,2024-10-04,1,19,82,7,
363,671,142,5,3844.3,50.14,19171.36,2024-04-01,1,2,95,19,20.0
364,105,163,4,2749.06,379.7,10616.539999999999,2024-05-07,4,9,54,48,
365,185,223,2,3831.22,50.86,7611.58,2024-06-18,6,1,70,7,3.0
366,718,15,4,4870.39,81.83,19399.73,2024-08-04,10,33,46,33,
367,51,37,1,217.76,312.87,-95.11000000000001,2024-05-23,9,36,17,9,
368,952,72,2,3363.41,389.82,6337.0,2024-02-27,10,45,92,18,
369,1199,82,1,2649.5,77.72,2571.78,2024-09-14,2,25,75,33,
370,1152,127,2,1115.22,300.59,1929.8500000000001,2024-06-19,2,33,46,43,16.0
371,404,206,5,4028.79,463.32,19680.63,2024-06-13,10,9,79,27,
372,833,212,1,4481.36,180.52,4300.839999999999,2024-09-08,3,20,90,2,12.0
373,232,269,4,1109.06,473.05,3963.1899999999996,2024-10-07,6,15,50,39,18.0
374,197,205,2,1650.54,237.49,3063.59,2024-02-16,1,30,33,46,
375,985,255,2,1572.39,89.33,3055.4500000000003,2024-07-30,8,25,12,32,
376,85,115,1,204.66,80.43,124.22999999999999,2024-07-19,2,10,10,43,2.0
377,829,74,3,2079.62,167.01,6071.849999999999,2024-03-06,6,17,50,15,
378,35,111,3,4808.84,323.59,14102.93,2024-09-30,10,37,6,6,15.0
379,208,300,3,1231.49,211.46,3483.01,2024-05-05,4,18,54,22,12.0
380,355,61,4,4653.6,360.02,18254.38,2024-08-11,3,7,13,12,6.0
381,930,50,5,1681.99,364.62,8045.330000000001,2024-02-22,1,18,40,5,
382,467,228,2,2814.03,17.1,5610.96,2024-05-01,10,49,24,31,
383,1096,163,4,3748.25,95.48,14897.52,2024-06-14,1,31,60,4,16.0
384,989,297,4,3416.23,150.7,13514.22,2024-01-13,7,44,78,39,
385,794,291,2,3669.0,392.97,6945.03,2024-04-02,3,39,5,49,
386,974,177,4,4616.28,195.85,18269.27,2024-06-08,3,11,37,29,
387,245,297,4,1377.54,320.9,5189.26,2024-01-13,9,7,87,16,18.0
388,275,94,3,2194.32,167.8,6415.160000000001,2024-03-01,2,18,79,38,6.0
389,749,67,1,2381.28,365.73,2015.5500000000002,2024-09-23,4,48,45,3,
390,1185,175,5,4624.98,285.65,22839.249999999996,2024-05-31,1,11,88,45,20.0
391,116,33,2,4921.09,39.18,9803.0,2024-09-15,3,45,59,42,
392,1095,272,4,219.78,499.52,379.6,2024-03-31,8,25,9,38,
393,424,116,3,917.69,191.91,2561.1600000000003,2024-03-28,8,8,8,9,16.0
394,619,210,1,4237.35,118.67,4118.68,2024-07-17,1,21,42,27,20.0
395,517,135,2,3986.07,57.98,7914.160000000001,2024-01-08,4,11,69,41,
396,1178,4,3,372.67,452.6,665.41,2024-07-07,5,34,73,50,
397,504,71,1,3439.8,118.57,3321.23,2024-05-17,1,2,91,4,17.0
398,970,130,2,4031.63,7.39,8055.87,2024-08-22,2,4,55,27,2.0
399,610,86,5,1069.69,212.1,5136.35,2024-06-06,4,13,87,17,
400,149,247,1,802.23,63.79,738.44,2024-03-18,3,23,20,32,
401,291,255,2,4061.26,60.3,8062.22,2024-06-21,4,43,14,49,
402,1197,15,1,2257.19,195.84,2061.35,2024-01-10,8,7,82,25,7.0
403,473,175,5,4619.18,412.25,22683.65,2024-07-09,1,43,22,12,
404,682,238,2,1149.73,359.89,1939.5700000000002,2024-04-24,4,50,49,8,13.0
405,641,294,3,4029.3,88.45,11999.45,2024-09-21,4,6,43,39,
406,1158,45,5,3244.3,218.55,16002.95,2024-07-07,9,32,43,42,
407,314,20,1,1201.71,349.88,851.83,2024-08-11,6,20,28,45,7.0
408,335,3,3,3260.79,154.69,9627.679999999998,2024-09-24,2,15,37,35,7.0
409,336,201,2,3976.89,483.9,7469.88,2024-03-03,10,33,54,9,
410,599,270,1,4333.29,332.75,4000.54,2024-05-16,4,19,46,12,
411,148,191,2,1418.14,153.76,2682.5200000000004,2024-04-05,10,39,50,45,6.0
412,1144,118,2,3803.82,162.53,7445.110000000001,2024-02-22,8,38,66,27,
413,513,201,2,1276.86,393.85,2159.87,2024-07-01,6,9,36,9,
414,339,250,3,4149.4,412.59,12035.609999999999,2024-01-03,7,7,77,16,6.0
415,905,80,3,3048.64,434.38,8711.54,2024-07-22,9,16,26,20,
416,902,153,4,4000.46,379.83,15622.01,2024-08-18,4,11,12,38,
417,729,252,3,4615.91,121.71,13726.02,2024-03-05,1,21,63,15,
418,478,270,2,1586.01,44.57,3127.45,2024-08-30,1,9,9,21,13.0
419,273,58,5,1758.85,381.34,8412.91,2024-06-10,7,48,92,49,8.0
420,324,33,1,1873.45,194.26,1679.19,2024-09-27,5,21,73,1,19.0
421,747,217,4,2876.45,358.73,11147.07,2024-08-27,5,15,55,31,
422,958,79,3,4597.22,240.47,13551.19,2024-05-03,7,1,97,50,
423,119,281,3,4613.73,58.0,13783.189999999999,2024-08-17,2,18,35,23,
424,302,21,1,3218.67,283.94,2934.73,2024-03-07,7,46,17,24,
425,706,227,1,1060.12,261.32,798.8,2024-10-07,6,10,57,4,16.0
426,1012,106,1,488.26,283.11,205.14999999999998,2024-02-13,5,19,86,12,
427,727,57,2,2542.39,461.06,4623.719999999999,2024-04-15,4,38,74,30,
428,590,142,1,2541.04,181.09,2359.95,2024-04-23,5,23,11,39,7.0
429,719,22,3,1221.41,273.88,3390.3500000000004,2024-08-18,3,45,77,29,
430,63,146,5,482.85,207.63,2206.62,2024-07-10,5,4,27,1,
431,911,289,2,4668.13,46.41,9289.85,2024-07-13,6,15,27,44,
432,844,167,3,1609.23,45.97,4781.72,2024-04-04,1,50,3,6,
433,1076,270,4,4274.66,345.77,16752.87,2024-02-28,7,4,91,48,
434,1101,244,5,622.36,232.26,2879.54,2024-08-21,8,6,45,1,2.0
435,1138,111,2,424.39,44.4,804.38,2024-04-30,4,7,2,37,
436,1156,246,1,834.47,186.1,648.37,2024-02-14,5,33,17,32,
437,21,33,3,3519.32,382.66,10175.300000000001,2024-07-02,2,25,69,18,
438,1069,74,4,4224.66,469.66,16428.98,2024-08-13,6,25,41,30,
439,155,297,3,3042.27,302.87,8823.939999999999,2024-05-02,1,19,46,32,12.0
440,618,112,5,3393.89,104.14,16865.31,2024-02-24,5,21,64,6,
441,376,101,4,3044.19,140.74,12036.02,2024-09-24,10,11,73,15,8.0
442,321,299,5,234.5,373.39,799.11,2024-05-21,2,8,15,6,14.0
443,953,3,4,4350.93,356.31,17047.41,2024-02-17,2,9,48,2,
444,875,189,3,208.67,385.5,240.51,2024-06-08,3,23,18,25,11.0
445,225,220,1,3888.82,148.23,3740.59,2024-08-13,5,28,64,30,13.0
446,158,193,3,2809.96,59.42,8370.460000000001,2024-07-14,7,31,69,9,
447,112,56,2,2568.51,272.47,4864.55,2024-07-26,7,5,64,28,
448,1141,97,5,2500.56,472.32,12030.48,2024-01-14,6,35,46,8,4.0
449,1062,105,2,1597.08,289.84,2904.3199999999997,2024-02-04,3,35,44,12,
450,640,106,1,2983.33,265.99,2717.34,2024-05-09,9,15,42,1,4.0
451,594,138,2,663.55,54.57,1272.53,2024-06-18,9,49,74,2,
452,721,182,5,1814.53,30.41,9042.24,2024-03-04,10,27,48,34,
453,653,162,2,2582.49,21.06,5143.919999999999,2024-09-09,3,49,57,7,
454,165,70,2,4108.17,421.58,7794.76,2024-04-24,3,17,53,48,2.0
455,584,268,3,1816.2,39.21,5409.39,2024-05-10,5,35,36,34,11.0
456,128,132,5,1420.13,306.92,6793.7300000000005,2024-03-07,8,50,91,43,
457,598,76,5,4191.69,443.64,20514.809999999998,2024-08-07,8,43,12,43,
458,562,13,2,3394.19,362.42,6425.96,2024-02-08,1,11,34,8,
459,989,3,5,4029.75,305.63,19843.12,2024-05-20,3,23,47,36,
460,975,216,3,597.25,453.71,1338.04,2024-06-16,8,23,80,50,
461,1113,93,2,2342.0,250.35,4433.65,2024-07-22,7,16,59,35,3.0
462,574,52,1,4220.27,14.73,4205.540000000001,2024-06-08,1,22,52,29,13.0
463,792,247,4,1315.59,256.1,5006.259999999999,2024-02-29,3,41,28,3,4.0
464,1064,171,4,4555.84,92.14,18131.22,2024-04-15,1,7,79,32,13.0
465,567,286,2,4274.83,303.79,8245.869999999999,2024-01-09,2,22,50,9,
466,245,19,2,4331.42,372.05,8290.79,2024-04-14,4,38,96,21,3.0
467,1047,236,2,210.3,482.48,-61.879999999999995,2024-01-12,8,33,39,17,17.0
468,252,128,1,3476.5,405.36,3071.14,2024-08-05,7,2,98,6,
469,139,245,5,4270.45,385.92,20966.33,2024-06-09,2,27,20,26,11.0
470,962,139,5,4551.27,339.21,22417.140000000003,2024-08-26,6,15,15,10,4.0
471,155,208,4,1765.99,460.01,6603.95,2024-09-29,4,30,5,44,1.0
472,842,269,1,3895.59,240.94,3654.65,2024-09-01,10,41,93,38,13.0
473,189,1,4,4006.23,364.63,15660.29,2024-03-25,7,23,7,18,12.0
474,321,260,5,2950.4,199.66,14552.34,2024-03-08,3,13,75,30,19.0
475,799,48,4,3627.59,68.1,14442.26,2024-08-02,5,4,98,7,1.0
476,212,185,1,2140.19,245.88,1894.31,2024-04-16,5,40,24,42,
477,641,244,3,4020.69,142.96,11919.11,2024-08-30,1,26,65,45,14.0
478,605,265,2,3303.48,39.96,6567.0,2024-05-02,10,19,93,48,11.0
479,1157,84,1,3009.13,152.39,2856.7400000000002,2024-01-08,9,38,30,14,3.0
480,686,68,2,940.25,492.82,1387.68,2024-01-09,7,48,9,42,5.0
481,1037,273,5,2814.69,99.32,13974.130000000001,2024-05-07,8,19,58,30,
482,390,127,4,4044.81,107.44,16071.8,2024-06-12,1,41,17,7,
483,996,226,3,4668.72,406.16,13600.0,2024-08-26,6,1,83,50,12.0
484,5,44,1,4355.77,245.88,4109.89,2024-01-24,3,11,55,32,13.0
485,1055,129,2,2623.58,179.38,5067.78,2024-01-09,5,45,15,43,
486,624,133,3,4275.61,143.75,12683.079999999998,2024-03-25,3,38,88,31,
487,333,293,1,3074.38,276.0,2798.38,2024-09-22,6,17,21,32,18.0
488,494,7,1,2540.17,102.71,2437.46,2024-08-12,4,7,16,1,6.0
489,705,232,2,941.62,57.2,1826.04,2024-06-21,9,4,15,26,
490,649,124,4,4417.63,414.14,17256.38,2024-02-21,1,2,28,46,4.0
491,329,280,5,2474.45,397.46,11974.79,2024-07-29,7,17,72,28,15.0
492,117,263,2,4983.94,271.97,9695.91,2024-07-24,5,30,25,11,
493,1060,51,3,3296.36,496.84,9392.24,2024-01-15,7,45,94,20,3.0
494,79,85,4,1283.22,129.73,5003.150000000001,2024-03-06,8,14,66,7,20.0
495,1176,256,4,2547.11,308.5,9879.94,2024-05-19,8,16,42,33,
496,265,187,3,1719.54,401.84,4756.78,2024-08-03,5,2,69,30,11.0
497,1123,161,5,310.59,336.87,1216.08,2024-03-23,10,19,7,23,
498,769,236,5,3221.22,68.17,16037.929999999998,2024-07-07,6,49,94,35,
499,241,145,1,3150.89,482.61,2668.2799999999997,2024-03-30,9,2,93,40,2.0
500,550,247,4,4553.02,409.67,17802.410000000003,2024-02-29,6,43,10,3,18.0
501,390,203,5,4124.57,89.19,20533.66,2024-02-03,5,21,57,38,
502,468,196,1,2166.09,387.94,1778.15,2024-09-21,1,50,43,5,2.0
503,181,251,4,905.55,52.87,3569.33,2024-09-29,2,30,9,14,13.0
504,715,300,1,724.82,320.66,404.16,2024-05-13,8,48,61,36,
505,755,18,1,4702.96,183.04,4519.92,2024-10-05,1,32,38,45,
506,196,102,1,448.83,80.2,368.63,2024-01-18,5,33,68,48,
507,842,227,5,4927.81,422.54,24216.510000000002,2024-08-04,8,42,11,21,
508,868,260,3,1965.53,165.63,5730.96,2024-02-01,7,23,94,43,
509,429,27,4,3717.78,31.97,14839.150000000001,2024-06-21,5,50,100,18,20.0
510,499,64,5,3346.01,403.76,16326.290000000003,2024-04-23,1,43,67,15,10.0
511,738,39,1,1899.16,299.39,1599.77,2024-04-10,1,35,28,16,17.0
512,436,186,2,1637.49,297.18,2977.8,2024-08-26,7,46,10,13,11.0
513,353,208,1,1129.31,62.36,1066.95,2024-06-13,6,21,57,13,
514,950,131,2,2144.37,238.22,4050.52,2024-08-19,6,14,2,9,
515,629,271,3,3617.43,310.56,10541.73,2024-04-11,4,37,13,1,
516,1107,66,4,3672.68,467.15,14223.57,2024-04-23,3,19,5,11,
517,298,182,3,4734.44,151.69,14051.63,2024-09-24,1,32,92,23,
518,140,175,1,1317.59,208.28,1109.31,2024-03-16,8,46,48,26,7.0
519,1081,133,1,2177.7,437.69,1740.0099999999998,2024-03-05,7,1,43,26,1.0
520,1170,9,1,4014.15,258.84,3755.31,2024-09-29,2,29,100,33,11.0
521,284,183,2,1034.05,294.43,1773.6699999999998,2024-05-07,9,31,61,3,13.0
522,809,209,3,4787.35,8.37,14353.68,2024-04-09,4,49,23,36,
523,791,43,1,836.37,172.24,664.13,2024-07-01,6,1,85,21,
524,518,142,2,341.99,298.65,385.33000000000004,2024-09-21,3,8,99,31,
525,1074,147,5,2634.05,133.29,13036.96,2024-06-24,10,3,71,7,
526,264,271,5,918.22,275.52,4315.58,2024-04-05,7,47,40,30,5.0
527,514,1,1,1913.25,190.3,1722.95,2024-07-03,5,40,53,19,
528,245,71,1,2130.04,219.11,1910.9299999999998,2024-07-02,10,41,30,21,
529,1080,85,2,1614.37,356.65,2872.0899999999997,2024-04-01,10,47,74,37,16.0
530,705,271,3,2621.01,140.1,7722.93,2024-03-18,3,16,9,27,
531,587,254,3,296.27,492.36,396.44999999999993,2024-06-08,1,43,35,4,20.0
532,283,249,2,4980.98,285.35,9676.609999999999,2024-04-21,4,6,42,25,13.0
533,1188,201,4,4164.82,134.78,16524.5,2024-03-26,1,20,28,41,
534,721,140,3,3753.86,306.3,10955.28,2024-04-26,10,20,30,11,
535,315,52,1,639.18,494.95,144.22999999999996,2024-09-08,4,7,6,45,
536,204,34,5,4941.36,131.83,24574.969999999998,2024-05-11,7,48,75,35,7.0
537,473,53,5,3744.79,173.69,18550.260000000002,2024-02-06,6,40,65,39,17.0
538,51,54,1,2452.65,492.44,1960.21,2024-09-05,7,7,60,35,
539,982,89,5,1948.77,283.31,9460.54,2024-04-22,9,32,25,37,
540,104,266,5,4173.08,444.79,20420.61,2024-09-02,4,30,7,49,
541,181,26,1,2850.49,429.02,2421.47,2024-06-25,10,39,47,13,16.0
542,742,265,5,4169.71,258.22,20590.329999999998,2024-08-03,2,43,16,43,
543,511,139,1,820.67,418.77,401.9,2024-03-04,3,33,79,29,
544,102,270,2,2610.73,480.82,4740.64,2024-02-03,8,26,1,46,
545,1022,185,1,2542.13,23.74,2518.3900000000003,2024-06-20,2,44,29,10,8.0
546,1152,46,1,4373.25,408.24,3965.01,2024-03-06,6,50,18,31,2.0
547,337,76,1,1989.79,475.14,1514.65,2024-09-30,9,1,7,4,
548,1047,74,1,255.16,482.26,-227.1,2024-09-14,5,19,87,50,
549,372,94,2,4878.7,114.03,9643.369999999999,2024-07-03,6,15,19,44,
550,75,123,5,394.59,314.25,1658.6999999999998,2024-03-21,6,30,47,46,3.0
551,100,102,4,3858.73,378.28,15056.64,2024-10-02,6,17,89,17,
552,532,211,4,796.49,175.57,3010.39,2024-09-05,7,6,65,10,
553,772,281,4,1947.89,157.77,7633.79,2024-06-24,9,23,52,50,15.0
554,433,268,1,4231.6,31.49,4200.110000000001,2024-01-10,8,30,1,15,14.0
555,522,272,1,1901.82,349.67,1552.1499999999999,2024-03-12,10,10,65,33,5.0
556,531,198,1,3516.83,285.66,3231.17,2024-05-31,4,45,73,6,14.0
557,16,34,5,4642.92,276.31,22938.289999999997,2024-08-21,3,35,11,2,6.0
558,438,242,4,1582.51,128.55,6201.49,2024-03-08,4,8,2,24,
559,74,295,1,126.46,116.26,10.199999999999989,2024-08-02,7,41,13,24,12.0
560,113,90,1,4033.11,145.62,3887.4900000000002,2024-05-21,4,50,29,32,4.0
561,607,126,4,2176.21,226.27,8478.57,2024-05-19,10,9,3,45,
562,658,183,5,2296.29,152.92,11328.53,2024-07-16,3,36,53,1,
563,634,129,1,2378.5,295.01,2083.49,2024-07-14,6,36,52,33,
564,151,174,2,2398.77,381.83,4415.71,2024-09-16,7,5,26,38,
565,4,173,2,789.84,214.88,1364.8000000000002,2024-03-15,5,47,77,47,18.0
566,923,20,3,548.9,84.44,1562.2599999999998,2024-08-13,2,23,24,23,12.0
567,286,90,1,1460.07,289.92,1170.1499999999999,2024-07-27,4,4,94,39,
568,339,196,5,1571.85,459.63,7399.62,2024-06-09,4,44,80,40,
569,207,175,3,1593.92,317.81,4463.95,2024-03-29,9,16,13,35,15.0
570,332,118,2,2100.04,444.55,3755.5299999999997,2024-08-29,3,34,7,28,
571,563,91,2,1033.11,84.07,1982.1499999999999,2024-03-28,5,27,46,9,9.0
572,368,50,3,153.98,113.02,348.91999999999996,2024-04-24,2,40,33,47,
573,437,54,3,194.03,19.42,562.6700000000001,2024-09-28,1,15,46,28,11.0
574,500,34,4,3786.5,454.69,14691.31,2024-07-19,6,38,24,36,11.0
575,50,183,1,1847.43,63.49,1783.94,2024-01-06,1,32,98,27,14.0
576,868,253,4,3004.9,365.37,11654.23,2024-08-13,1,48,35,36,
577,154,49,5,1390.13,305.92,6644.7300000000005,2024-09-17,7,21,7,9,15.0
578,1167,181,1,1843.05,406.39,1436.6599999999999,2024-01-09,2,40,8,7,
579,835,125,3,3936.77,364.41,11445.9,2024-01-01,4,26,14,19,
580,121,245,2,3708.42,199.92,7216.92,2024-02-16,8,1,51,2,8.0
581,63,227,2,880.8,232.79,1528.81,2024-05-27,2,15,13,1,3.0
582,311,168,2,421.76,391.51,452.01,2024-05-02,8,24,40,40,
583,1083,225,5,2475.14,206.19,12169.509999999998,2024-05-16,4,29,27,38,
584,132,290,1,4622.13,483.77,4138.360000000001,2024-02-12,4,47,96,47,
585,471,137,4,1645.25,246.64,6334.36,2024-09-05,10,41,66,6,
586,1143,68,3,998.55,295.39,2700.2599999999998,2024-04-08,5,30,86,21,11.0
587,250,67,1,1967.55,81.58,1885.97,2024-01-20,9,33,97,34,20.0
588,931,284,4,3424.95,489.54,13210.259999999998,2024-02-22,3,28,69,50,16.0
589,229,297,5,964.07,244.22,4576.13,2024-08-12,2,47,74,25,
590,905,176,4,2306.87,335.12,8892.359999999999,2024-09-03,2,25,58,45,
591,671,261,3,548.32,323.48,1321.48,2024-08-25,3,31,95,19,18.0
592,602,97,2,3249.37,390.88,6107.86,2024-05-22,8,41,45,14,18.0
593,215,73,1,756.1,221.15,534.95,2024-04-10,2,44,11,10,8.0
594,466,23,4,3010.99,91.34,11952.619999999999,2024-03-03,2,28,67,40,
595,989,31,4,126.53,213.17,292.95000000000005,2024-01-26,7,3,78,23,7.0
596,310,70,1,4395.67,61.07,4334.6,2024-06-01,5,34,3,37,
597,420,276,5,733.38,305.85,3361.05,2024-10-07,3,10,95,1,
598,458,195,2,3015.86,299.96,5731.76,2024-09-06,2,16,75,32,8.0
599,1166,167,3,3897.63,375.68,11317.21,2024-03-19,3,32,73,22,
600,734,291,5,1841.22,308.91,8897.19,2024-04-08,8,6,41,46,3.0
601,396,114,2,4033.24,376.59,7689.889999999999,2024-04-26,10,22,2,12,1.0
602,545,158,5,1532.07,422.11,7238.24,2024-07-10,2,46,76,19,
603,1130,77,2,4998.46,300.34,9696.58,2024-01-08,4,37,82,1,13.0
604,436,72,4,1861.98,24.61,7423.31,2024-07-16,2,41,46,43,5.0
605,431,295,1,3849.39,209.27,3640.12,2024-05-27,8,38,83,30,18.0
606,886,266,3,2697.08,69.83,8021.41,2024-07-12,6,46,10,32,
607,1179,77,2,1712.27,442.7,2981.84,2024-03-02,2,40,78,27,
608,922,244,3,4406.66,380.54,12839.439999999999,2024-03-19,8,11,73,50,5.0
609,375,198,5,2758.18,169.93,13620.97,2024-05-24,6,40,69,42,14.0
610,477,2,1,1973.15,467.37,1505.7800000000002,2024-02-12,4,44,78,6,16.0
611,787,96,2,3718.82,235.49,7202.150000000001,2024-09-17,6,10,42,19,
612,271,88,1,2102.37,368.97,1733.3999999999999,2024-03-12,8,17,45,7,12.0
613,687,153,1,1143.36,140.47,1002.8899999999999,2024-01-16,1,13,3,12,11.0
614,538,92,3,3618.38,419.69,10435.449999999999,2024-01-18,4,22,77,32,
615,1166,111,2,2505.06,220.48,4789.64,2024-03-14,10,5,62,34,
616,416,160,2,4309.73,261.6,8357.859999999999,2024-04-09,7,15,3,20,
617,550,212,5,594.0,399.37,2570.63,2024-10-01,6,4,21,8,8.0
618,375,259,1,4989.25,464.21,4525.04,2024-02-10,5,46,53,1,
619,682,293,2,2456.27,379.72,4532.82,2024-05-20,2,38,61,33,10.0
620,1183,22,1,3045.45,217.92,2827.5299999999997,2024-02-06,9,4,30,45,8.0
621,450,267,1,1977.36,134.25,1843.11,2024-09-14,4,5,47,30,4.0
622,598,211,2,2461.84,114.91,4808.77,2024-05-08,8,11,87,29,16.0
623,815,51,1,2582.0,285.62,2296.38,2024-09-28,2,15,88,12,15.0
624,618,82,4,4209.15,450.31,16386.289999999997,2024-03-05,3,38,52,48,
625,983,37,2,947.03,21.55,1872.51,2024-05-21,7,18,55,38,
626,1015,246,4,3925.6,313.54,15388.859999999999,2024-02-06,2,39,25,49,12.0
627,125,275,3,1609.12,134.46,4692.9,2024-03-22,7,50,91,47,7.0
628,860,65,1,2148.08,473.0,1675.08,2024-01-20,3,38,35,13,16.0
629,807,289,2,306.96,86.63,527.29,2024-07-10,10,3,39,12,16.0
630,737,111,5,3982.06,415.2,19495.1,2024-09-18,8,20,38,49,
631,1133,104,5,3526.9,27.95,17606.55,2024-08-04,7,28,48,4,
632,40,46,2,194.32,405.46,-16.819999999999993,2024-02-02,5,4,76,5,4.0
633,340,40,5,269.94,334.54,1015.1600000000001,2024-02-18,10,26,68,30,
634,54,9,3,1779.6,331.96,5006.839999999999,2024-01-28,4,11,39,12,8.0
635,612,90,5,1009.06,264.43,4780.869999999999,2024-03-29,1,25,78,43,
636,1076,226,1,4701.77,111.72,4590.05,2024-01-25,5,43,88,25,14.0
637,778,189,4,155.61,106.51,515.9300000000001,2024-03-07,2,9,45,18,9.0
638,933,12,2,2485.29,76.52,4894.0599999999995,2024-04-01,10,3,84,27,4.0
639,755,169,2,2531.55,375.0,4688.1,2024-05-20,9,40,60,48,15.0
640,360,17,2,551.52,55.76,1047.28,2024-03-05,3,47,84,23,20.0
641,905,27,4,2198.33,378.53,8414.789999999999,2024-05-19,1,30,54,16,
642,788,129,4,3610.43,494.97,13946.75,2024-08-01,7,50,56,43,16.0
643,658,252,3,4523.36,221.79,13348.289999999997,2024-03-26,6,3,86,8,
644,7,105,1,3058.02,486.77,2571.25,2024-04-12,1,37,92,49,12.0
645,1016,272,2,3549.14,182.31,6915.969999999999,2024-08-01,9,21,5,18,
646,651,294,3,1467.82,353.13,4050.33,2024-09-27,10,43,38,45,9.0
647,260,78,1,225.74,418.5,-192.76,2024-09-23,3,3,31,14,2.0
648,731,227,2,2403.6,62.78,4744.42,2024-03-17,3,36,54,39,19.0
649,890,158,3,2285.78,236.95,6620.39,2024-02-21,2,39,47,26,3.0
650,529,207,4,223.77,78.37,816.71,2024-01-22,10,14,22,43,
651,773,257,3,396.34,55.99,1133.03,2024-08-22,8,31,46,50,13.0
652,828,154,3,2925.99,129.21,8648.76,2024-03-31,6,34,93,45,
653,256,187,2,3219.72,102.69,6336.75,2024-02-05,9,13,7,34,17.0
654,640,42,5,2060.82,41.55,10262.550000000001,2024-07-28,2,38,36,49,14.0
655,118,37,3,1231.27,495.53,3198.2799999999997,2024-08-27,3,44,43,41,
656,84,132,4,587.08,424.9,1923.42,2024-04-20,8,23,81,23,
657,326,89,1,738.73,374.77,363.96000000000004,2024-08-02,4,19,76,41,
658,1106,140,2,3771.75,403.12,7140.38,2024-04-09,2,7,67,1,9.0
659,264,167,1,379.64,64.83,314.81,2024-03-12,6,25,48,28,8.0
660,25,24,5,1629.29,177.05,7969.4,2024-08-13,8,50,1,32,
661,338,248,1,3944.79,199.51,3745.2799999999997,2024-02-09,7,9,10,2,20.0
662,117,232,1,2175.13,482.7,1692.43,2024-05-27,5,45,40,38,9.0
663,898,180,3,1689.13,221.29,4846.1,2024-06-10,5,17,35,11,
664,46,114,4,4095.38,392.78,15988.74,2024-06-04,4,3,66,13,13.0
665,736,163,4,811.08,169.0,3075.32,2024-05-17,7,13,21,34,10.0
666,442,24,3,396.55,357.0,832.6500000000001,2024-08-09,2,14,95,16,
667,1005,219,5,3107.86,33.29,15506.01,2024-01-22,7,25,75,3,
668,1137,205,3,3191.39,52.72,9521.45,2024-09-18,9,19,65,7,15.0
669,599,55,5,3016.45,361.18,14721.07,2024-07-25,9,41,16,29,10.0
670,439,284,5,1935.3,399.54,9276.96,2024-08-21,7,17,40,6,
671,1115,74,2,2216.11,320.02,4112.200000000001,2024-02-22,4,44,92,25,14.0
672,1099,130,2,3734.16,54.2,7414.12,2024-05-13,7,31,17,17,
673,69,126,3,3628.42,346.46,10538.800000000001,2024-08-23,8,23,76,47,9.0
674,586,285,3,1596.42,349.58,4439.68,2024-05-03,4,37,72,37,4.0
675,95,230,3,1492.63,30.6,4447.29,2024-07-31,2,25,30,9,14.0
676,1058,263,5,988.62,370.88,4572.22,2024-04-12,3,34,82,5,
677,756,141,1,3212.84,326.38,2886.46,2024-04-23,10,48,26,3,7.0
678,839,49,5,924.62,421.9,4201.200000000001,2024-07-17,6,48,48,32,1.0
679,1015,13,1,640.94,392.02,248.92000000000007,2024-08-18,2,43,68,37,
680,257,288,5,4797.45,15.87,23971.38,2024-04-28,10,49,26,31,
681,897,36,4,3549.94,492.39,13707.37,2024-03-31,3,14,38,21,5.0
