order_Id,Order_number,User_id,Total_amount,Discount_amount,Gross_amount,Shipping_amount,Net_amount,Order_date,Delivery_date,Status,Payment_status,Payment_type,Payment_transaction_id
131,1ee5dd0a-8b85-49e7-8319-9139d8213793,697,8400.05,1652.21,8941.03,466.03,2529.48,06-01-2024,19-06-2024,shipping,paid,cod,f0d1b05e-361d-4af6-9e10-5067d46904d1
132,8848eb53-a2c6-4db0-ad8d-14828b782a84,978,2550.83,853.16,1516.02,211.04,3895.13,14-06-2024,11-03-2024,delivered,not paid,upi,81a8a445-8ec5-440a-9d53-758fe491574d
133,05479765-38ee-4bb7-9c37-01022c58f958,308,6439.57,711.5,3357.13,363.57,9232.17,15-06-2024,22-06-2024,shipping,paid,netbanking,77dcd999-2bf3-4958-b63f-6af91fca2de9
134,44130afa-f640-4467-a4c1-02a3e899169b,451,6010.68,932.31,11682.9,189.24,8369.85,30-08-2024,07-03-2024,delivered,paid,netbanking,f6125339-194e-4c30-afa2-f6450bfe64b5
135,24a49770-e2e4-461b-acd3-d6546b55b2cd,83,6742.4,1125.56,11354.44,92.76,10895.9,25-05-2024,23-04-2024,placed,paid,upi,773fbf69-5bd4-4edb-ad88-bb1215ae1c49
136,25a07be3-7ee9-4187-b060-15c5466aed4f,473,767.76,570.12,11345.86,52.78,10693.53,28-09-2024,11-02-2024,placed,not paid,netbanking,e214fdca-da09-404e-9ec4-ad2a8d978e5a
137,07c5ca14-4466-43dc-a6e0-75312430156e,899,7952.23,1853.9,8669.63,96.13,4452.92,17-09-2024,01-09-2024,placed,not paid,netbanking,e3be6ffa-74ed-4437-95a6-2c1a62b34ddc
138,051af3bb-3f4c-4ecb-87ac-cb6e1c7469b7,929,6665.63,1296.96,4032.85,198.07,5362.94,17-09-2024,17-03-2024,shipping,paid,netbanking,85cd2878-b372-447d-9ee4-e1112a7160db
139,8409fb2b-bdb4-49a2-8341-0f92caba2faa,431,2562.13,1416.52,6509.04,180.14,3830.56,26-06-2024,07-08-2024,placed,not paid,cod,ecbdf318-b0f2-4392-8494-b68dfb7f8028
140,d09ed241-0a79-41c3-b8cb-85eca9a0fcc8,824,5091.58,665.02,9972.51,421.77,4762,11-08-2024,25-07-2024,placed,not paid,cod,aadc228b-e1e0-4556-b51d-4b39abb297aa
141,5996c97f-5c53-4de9-8628-a137c65fa385,494,2902.21,588.46,5953.43,450.64,2467.92,10-03-2024,24-01-2024,shipping,not paid,cod,d9fe3dea-6baa-4d9e-8ebf-7f0b130a7c86
142,e96f4667-fe7a-47c8-b4f9-4ce18f817305,284,3949.26,818.27,3493.95,113.39,5382.82,11-07-2024,29-04-2024,shipping,paid,upi,f967dd24-f0eb-4cea-bfba-29be3e1d298d
143,09488c43-0a2c-4d92-a82a-8bb69caf1bc3,829,8362.97,249.57,6045.14,294.33,5398.26,03-06-2024,03-07-2024,placed,paid,cod,e4128b48-548a-4a35-81ea-efb8772d5475
144,874a0790-edd8-459c-a516-22252d13849d,522,8661.59,1551.37,11931.66,291.68,1368.62,08-02-2024,13-01-2024,processing,paid,upi,35898fe3-4cac-4405-a021-0a3238580b0d
145,97101ca6-23fe-42d7-9fda-a6fef5d7f5d5,352,9011.51,1245.01,3190.9,151.72,1858.75,27-05-2024,30-04-2024,shipping,not paid,netbanking,cb36a0cb-b343-4a75-bf73-8b1418dcd382
146,7821fe5e-f64a-4cef-99f3-e4cd3a96f82b,510,1140.45,1643.81,11904.08,60.79,9829.59,31-01-2024,05-03-2024,delivered,paid,cod,045b98a2-8e55-4649-8f3f-7c5fef102ea3
147,31a6b4e0-835d-4d82-93a2-2641de188e1f,977,1798.62,1992.54,9712.19,365.6,8278.42,06-10-2024,12-05-2024,delivered,not paid,netbanking,2097819b-175c-48c3-a178-4ad19915a036
148,dd29af62-2925-4c37-a422-c93efd837e88,974,8204.14,1468.7,4899.03,97.88,5934.48,17-07-2024,08-07-2024,placed,paid,upi,e28f824d-2a98-477f-9a32-69beadccb196
149,5e5b356a-0c8d-4901-b8ce-02cbf9079b53,674,4752.2,336,4244.07,100.45,4350.43,27-07-2024,27-02-2024,placed,not paid,upi,5d222060-4232-4be3-bded-819edc5959d6
150,c1a09f3a-2205-4675-b87d-a5e0fbb3be38,587,7314.46,40.62,8778.21,367.46,7660.4,09-09-2024,04-08-2024,delivered,paid,netbanking,5de6bb81-27f3-4766-add6-4d910fd15b0a
151,df98f3f6-236a-48e4-83bd-d95925d2a01c,525,4860.88,356.9,3312.43,107.03,6351.91,24-05-2024,29-03-2024,placed,not paid,cod,47e287ee-7ce0-444e-9405-d9e6a8ec9d60
152,928170e6-075d-4e62-b2fb-f7079dba6cdb,614,8371.33,1865.7,5081.13,289.63,6861.28,14-08-2024,30-04-2024,shipping,not paid,cod,a23ed966-f99b-455a-a4bf-d96952928aef
153,cf347ee8-a25f-4e0d-b144-6a2ebb310306,885,7915.35,1833.8,6156,429.04,6821.08,26-02-2024,18-03-2024,shipping,paid,netbanking,03d2cee6-5e28-4ad3-900c-e78610f10995
154,ff5f7290-92dd-494b-9488-c1c75bc9b7e3,214,8293.74,701.45,5977.36,258.51,3196.3,01-01-2024,10-05-2024,processing,not paid,cod,7ca64f63-0e86-455c-9470-9beed4ce6f9c
155,3efbeab8-142f-4c1e-917f-331e3fa22e70,457,8231.58,1769.84,4323.71,174.86,4623.86,12-07-2024,19-06-2024,shipping,not paid,netbanking,9416f4f8-d6b4-4d80-b624-4c61d20b53bf
156,aba4738d-7a7a-4e0f-a27e-279324b7f588,256,2135.94,1310.66,3830.85,393.4,5000.37,04-05-2024,29-04-2024,delivered,paid,netbanking,cd25300b-6d77-4816-98f3-68e66a88c16d
157,20a8bc07-59a6-4095-b7c6-e731fdd14096,897,508.82,231.79,885.33,167.27,5703.78,18-07-2024,16-07-2024,placed,not paid,cod,ce46320c-4a31-4170-bef4-743fe4285b60
158,5d2e7e94-de36-4701-aeba-4be09511fbcf,207,9865.58,932.67,6120.87,131.3,1508.23,25-01-2024,18-05-2024,shipping,not paid,netbanking,fb244401-1b34-4d15-b25c-f95bb234f4b9
159,520c84ae-b0a4-45b2-9b59-1178e0e4d2aa,882,2455.04,1563.49,10670.03,386.73,3322.36,27-07-2024,13-09-2024,placed,not paid,cod,5c2e2544-fbbc-4542-9441-bad418df6c04
160,34d820b8-4452-4d57-a78b-38aae453616c,943,7953.96,648.38,5687.88,67.9,9576.2,27-02-2024,02-08-2024,delivered,paid,netbanking,0aad1443-b8e1-47af-a0b8-dc2360e2b38f
161,1d9dc08f-6e75-4ddb-8450-f0a57f0e5a3a,960,5546.2,401.27,10206.11,239.29,10611.42,22-09-2024,29-01-2024,placed,paid,upi,3be82207-c937-44c9-be9b-3a55abd06612
162,74d5daf5-0cdf-45f3-9f67-1fbe05262ec6,403,6092.87,486.36,1858.82,286.5,8333.87,21-03-2024,27-07-2024,delivered,paid,upi,e5522ba8-aca9-4fd9-a1a2-c3e70712b23f
163,a71c63a3-d035-4a64-8b01-e8388c9129f5,510,5354.75,1786.41,5824.97,496.6,4949.99,01-06-2024,23-07-2024,processing,not paid,cod,b69ae71b-e0a1-40cb-86de-e0b7bc2c1506
164,2d9b8e07-9d38-4e61-98e6-a2693b3e72ca,912,6235.17,884.29,11565.49,383.88,6205.14,19-03-2024,16-08-2024,processing,paid,cod,d4e2f5a6-ac1d-4c80-aae8-1408b7604c1f
165,b5f12c34-5894-4784-89b7-4cbe386e966e,327,3235.78,843.24,3120.75,254.93,2006.39,19-08-2024,17-07-2024,placed,not paid,netbanking,dc508c33-a235-48a5-8b63-95a19257adee
166,609111ce-5e62-4a76-b8ed-1cc10d6ed636,736,6442.66,1038.72,9036.68,334.19,784.81,09-02-2024,14-06-2024,processing,paid,netbanking,6696b8f9-e096-4cea-92c9-29782d521b37
167,8cd9803a-b3b0-4ab0-a850-dc9b78163e86,250,4135.49,1201.88,5568.98,379.18,730.89,02-04-2024,01-01-2024,processing,not paid,upi,62e28ff2-9a9d-4dee-a566-4362f536a88f
168,9c9e4bcb-2185-491f-8be4-c55ad745047b,754,4521.62,1232.89,1254.92,108.44,2168.77,12-07-2024,12-02-2024,delivered,paid,netbanking,ec111340-9460-4a16-9925-69bfa15ec1dc
169,2ecbd399-1a84-4330-9e44-7587e19df54d,898,7136.45,958.26,7175.92,224.35,8877.94,17-09-2024,29-05-2024,delivered,not paid,cod,494e42a8-3758-4fcd-9015-719f6e2d9b7b
170,d3a71eb0-462c-4033-8450-9f3cf5ebd555,738,6869.5,1351.09,4470.88,402.28,2497.29,17-05-2024,14-09-2024,placed,paid,netbanking,2e0d60e1-68d9-4d77-b0e1-830e9f4239fa
171,6b6fefd1-0d7b-4c59-812f-5be009fb41af,441,4741.49,1686.7,11111.07,225.35,4488.18,15-05-2024,22-03-2024,placed,paid,upi,875c3e05-f3bb-4113-891d-f29246e123ca
172,d8b76bfb-94c3-49bc-9f05-0983d9bd99ba,395,9499.72,1156.96,1682.88,411.97,5441.2,24-08-2024,15-02-2024,processing,not paid,upi,8a97956f-bbf8-4d5b-8784-ab004b4b0162
173,a8af8550-07e2-45d1-bfa5-0a8d89f21a03,124,7312.2,82.38,10432.77,360.41,8161.56,18-07-2024,02-01-2024,shipping,paid,upi,33fde19b-9f4b-4465-9da8-8b6f3227eb95
174,aa1516be-3c8a-487d-80f4-90f48e32e16a,335,9250.96,870.63,3493.59,158.13,8364.99,31-03-2024,04-08-2024,processing,paid,netbanking,87182947-5f3a-4ca8-9775-2fe9dff74ec2
175,0b620a31-4f46-46e0-b765-a76a30f868fa,719,3450.29,979.69,9572.69,308.41,10161.85,18-02-2024,29-04-2024,placed,paid,upi,698c63cf-f21a-4f3f-b2d2-acb75e2aba4b
176,49161500-72b1-4976-b98f-1a62d5afd03f,573,1260.88,1843.97,1504.27,389.38,4370.51,14-01-2024,03-10-2024,shipping,paid,upi,c895e53e-a681-47c1-9139-d23b8d2f4abf
177,6d4d8a0b-f027-4c64-a075-4167c070c033,9,7501.88,1013.11,1613.89,311.02,8558.35,26-08-2024,29-03-2024,shipping,not paid,netbanking,6b6f328e-3ceb-48ed-be1d-20a04a5e2a11
178,24cb76da-8001-4691-a3a7-0b406d4d006d,323,5202.73,699.42,3949.17,395.76,4090.3,07-02-2024,27-05-2024,delivered,paid,netbanking,4790154d-6bf7-4ec0-b843-d57e0cdaed59
179,26984fec-dae2-4199-98c3-74c5b52395e4,572,3363.22,836.1,5700.46,398.72,5628.47,19-01-2024,30-07-2024,delivered,not paid,cod,2e7d4bda-1815-4179-b111-9cfb04cc1acd
180,e0c10741-0e0a-4543-b0b6-6f60358dbfce,270,9966.69,1279.32,8384.39,285.94,1158.88,04-09-2024,29-08-2024,processing,not paid,netbanking,c13df33b-c172-40a6-8b8c-020f5181dccb
181,5bc2e479-720b-44a4-8abe-f8ef632dd298,385,7661.71,1234.01,9320.75,402.9,9358.46,11-03-2024,03-02-2024,placed,not paid,upi,38ecaa8d-0b18-4a17-a9fb-11e0ae476525
182,07436f46-50be-4564-9c1a-0fc5eff015fe,85,3986.97,389.12,11462.77,306.18,2036.47,16-06-2024,04-01-2024,delivered,not paid,netbanking,3666c04b-b4fe-4f92-a3bb-85cf3b66a3bb
183,107d297f-fdd6-40c4-986e-24ccb67861f9,668,8173.21,1733.06,4741.48,273.82,2924.19,17-09-2024,01-02-2024,placed,not paid,cod,aa85664d-e4ee-49b0-8d71-f6f27f5e324c
184,395b30f1-86c7-4161-a80e-d5aede4246fb,764,7356.77,1574.05,2142.65,169.71,6295.51,17-02-2024,15-03-2024,delivered,not paid,upi,f58b940f-a696-4765-83b3-b76c8c826348
185,9ace30e9-0b49-436a-be56-44f0f7846d7d,353,7754.32,1061.83,11855.92,350.57,6546.18,22-02-2024,19-07-2024,delivered,paid,upi,47f843d1-ebfb-4919-b789-71e12690c1fa
186,81b1f66f-2315-4d10-8c24-bbe646a4099e,869,3664.75,1547.54,3907.96,277.32,1120.87,06-06-2024,01-08-2024,shipping,paid,upi,e9755341-3865-47dd-991c-2622feb21be4
187,35d59f0b-21c6-45f2-8d8d-d856922ac5ce,140,1250.29,1082.06,7732.63,168.12,1614.85,24-05-2024,02-03-2024,shipping,not paid,cod,f5bcc268-9dba-45a9-a6c7-8c8715bfd4b6
188,b4102ed3-9652-4203-9a09-38d3a55ea7d2,257,5706.16,1466.42,7784.4,466.79,9525.37,02-09-2024,28-06-2024,processing,paid,netbanking,aa908a40-d318-4a80-9188-445f91f6baf6
189,4cb87953-18e5-4a49-ab54-4807d8f974f8,675,3840.69,1227.87,6247.99,478.39,5201.54,17-03-2024,18-03-2024,placed,paid,upi,f71af90d-b670-49db-a77d-0ef57301af29
190,5a2df57c-bc1f-4267-b32c-10face000f12,241,2092.7,1816.87,1456.57,429.77,8446.16,03-09-2024,21-05-2024,processing,not paid,upi,460eaae4-6cfe-4927-af7b-c06dcd147f21
191,1b407bba-ec7a-45b9-886b-ee96248b7e63,521,4760.89,882.2,1616.44,93.45,1872.79,05-09-2024,20-08-2024,placed,not paid,netbanking,454e6310-b10e-459a-8633-08b1b62db151
192,ab5b9e05-2a7b-43fd-af1b-ead149e3270b,433,9362.41,1566.52,6644.56,491.18,4091.72,10-08-2024,12-09-2024,processing,not paid,upi,ea91a859-bb3d-46f9-9a66-16c02c1ed70c
193,ba93a776-cea5-434b-bdcf-3f5fbddef9c4,893,7994.71,210.53,5320.65,86.84,7686.8,01-10-2024,17-08-2024,shipping,paid,netbanking,a975fd87-f840-4d01-815a-bf20ac522127
194,af8d0575-1896-4902-af5e-1b5a443fe2b1,421,4443.77,1672.66,5427.95,220.98,7495.07,01-07-2024,08-05-2024,processing,paid,cod,a6b19fa6-4b97-4e1b-abf4-be879184a65e
195,f7d6f0eb-4918-45ba-945b-3841a8988716,854,7853.22,1523.51,1068.09,102.69,1667.93,27-09-2024,03-05-2024,placed,not paid,cod,47c188e3-6be4-42b5-8d05-a00943e2b309
196,0de15f39-76ba-4a1e-a78f-76911c558462,383,9378.21,130.2,1476.03,238.87,3398.45,08-05-2024,12-02-2024,placed,paid,netbanking,da01c51c-ca95-4e4c-b694-49c71cf9c609
197,93017ca9-e66b-48f9-8825-37d39a32538a,108,1883.09,1479.36,11375.06,328.75,6770.32,22-04-2024,12-06-2024,processing,paid,cod,c53d7a49-4779-443b-a42a-5979015b0357
198,83ade803-faa9-42b4-89d3-a8811291e89e,559,6310.62,1273.65,3217.18,62.35,7782.19,01-05-2024,28-05-2024,delivered,not paid,upi,19e42fec-aa9f-4df6-80c9-9922df16aecf
199,61d04205-141c-4570-9a1a-48e5333a8397,795,9588.98,1147.12,2124.93,187.12,8182.2,08-05-2024,17-05-2024,delivered,not paid,netbanking,df7ec14e-8f23-4e15-a471-b6041cf8ca1e
200,435b3e47-2540-4a55-994f-9a7396597293,164,6228.15,1259.24,6702.35,260.77,3626.47,04-04-2024,28-06-2024,delivered,paid,upi,bca89772-2f67-48eb-b847-a6a7fe1fa080
201,514e6efe-8a02-4f5e-af82-dd3795ad5bd9,937,1922.17,275.58,862.41,248.08,6438.07,05-05-2024,09-02-2024,processing,not paid,cod,8e92daee-3a7f-4e42-b5a9-3f7d8e55326f
202,a3478d33-bc4a-44e3-b62c-75dc93a83b65,781,9088.24,254.96,2605.21,281.72,5543.57,01-04-2024,21-04-2024,delivered,paid,upi,41d9aa6e-0dc6-46dd-9183-02b926a04985
203,3b06f4bb-6a3c-438c-a589-cf389f786c5c,362,1324.64,275.02,11123.62,307.04,6050.26,03-06-2024,27-08-2024,placed,paid,upi,8c6170be-7623-4551-8396-4441a6a0b830
204,27b7b923-ca7b-439f-a056-1d659f0806c0,918,2007.29,963.7,724.66,442.02,8306.49,27-06-2024,14-04-2024,placed,paid,cod,2bae4dd0-f167-4614-a60d-7b02ca53af7f
205,0e776046-e7cb-477b-b0ff-362360a52438,975,3112.17,556.51,3986.68,98.2,6505.36,14-07-2024,15-09-2024,placed,paid,cod,102a92d5-c207-4a2c-aafe-f4932778d4fa
206,4ae34aa4-78dc-4100-85d2-c5993999049f,336,9900.2,1146.16,10606.59,146.11,7094.66,23-03-2024,06-10-2024,delivered,not paid,upi,88c5cf83-49b6-44cf-bc4b-6d1b70345dda
207,189cfcaf-0815-4c6b-b967-05d1f5c2b1e1,643,4957.44,1566.16,10825.6,114.35,3648.81,12-07-2024,25-02-2024,shipping,paid,netbanking,e369b306-ee2e-498d-94bc-71c80187d3e8
208,4ef2bc4f-21ad-497a-9b50-c22af15847ac,747,7157,1126.89,7595.09,240.21,6309.44,06-08-2024,03-10-2024,delivered,paid,netbanking,9d5e05ba-ddbf-452a-bdfb-f335059507fb
209,5b8e28fe-e4f1-43db-8101-80441716d483,631,6987.66,1030.93,7455.23,249.63,8665.71,10-05-2024,29-07-2024,delivered,not paid,upi,56d5e9dd-55f8-486a-8882-02f795ea97b8
210,837b4ac8-63e3-4bf2-846d-6fff7bd47990,775,5224.59,1785.94,7311.57,249.18,8297.06,03-05-2024,14-04-2024,delivered,paid,cod,88c29c62-83c5-4a78-ad00-91eb7262350a
211,bebe9299-e23f-4cd0-87f6-ace47fa882fb,135,1742.95,1271.92,7517.66,255.64,9061.91,18-05-2024,14-04-2024,placed,paid,netbanking,565de5c9-c6ec-4d83-a203-2b142b6354f3
212,fd7631fb-795a-49d5-a60f-3f6eb6306435,399,3345.16,533.82,1703.13,332.83,788.01,15-02-2024,05-01-2024,shipping,not paid,cod,6ed203ff-77fd-4c5d-a7a6-cdf1cf778119
213,11bcf822-55b6-4945-8e67-868950a403e0,481,4873.54,342.48,8871.99,265.87,2159.32,02-10-2024,05-08-2024,shipping,not paid,netbanking,2a421e98-65ef-46cd-a864-8315e1fadf93
214,aa6bd95b-611c-4eae-a270-9c3018adb708,650,4686.77,1024.9,2066.91,175.51,2663.44,11-08-2024,20-01-2024,processing,not paid,upi,f8c1f52d-60ac-461b-a3c7-53cf132a8f11
215,23efb3db-fcac-4170-bff7-44241c0dc95f,206,7132.41,1928.32,10673.66,211.21,6710.23,02-02-2024,03-03-2024,placed,not paid,cod,90cd0a13-788a-466d-a5ef-dc1928ed5887
216,b16b7167-1624-4ac3-8496-b62e196a9f57,949,6553.83,155.93,10679.2,82.86,3412.5,07-02-2024,28-06-2024,placed,not paid,netbanking,12f97534-0d78-435d-883e-cc9f228aa2dc
217,72e0517c-7874-4389-b081-4314ffe980a8,100,8872.11,1371.69,11680.47,50.23,9173.93,29-07-2024,24-07-2024,processing,not paid,netbanking,108b7456-1fc2-44de-9bc0-3735b71b538b
218,ae2a55b4-86f4-4dee-ab3e-9be62ae11d3d,948,4634.8,1481.63,5934.86,393.78,5100.68,20-04-2024,21-05-2024,placed,not paid,upi,14906609-9808-4138-b075-ba0edfafec7f
219,2722ec30-912b-4c71-92ab-9b21206c1021,677,6697.38,762.65,4827.27,396.56,6038.54,03-05-2024,05-08-2024,placed,paid,netbanking,76f4c88a-3c94-483b-aab1-cdabc4443445
220,58a77346-c013-4937-9d92-eb88b603d415,318,5948.22,793.17,9310.76,60.91,6520.78,26-06-2024,03-09-2024,delivered,not paid,upi,9d0da0a0-3448-4017-b1f1-eac68e26b37d
221,871641da-c2c6-438c-9b0e-de41847e95c7,692,2387.7,1586.45,4334.65,63.25,8815.5,22-02-2024,04-03-2024,placed,not paid,netbanking,64d28270-d349-473a-8830-750412b89669
222,2a8a6262-288a-4cae-8a84-07b6dcf35a10,153,6274.14,891.95,2180.29,265.82,4925.24,21-03-2024,01-06-2024,processing,paid,cod,eef93a84-cff5-4e70-8188-97df97599f6f
223,aadebe5a-3a9a-439b-b76e-d647c8bc27f8,652,3249.79,1508.7,2648.12,263.57,5257.85,04-01-2024,23-07-2024,shipping,paid,netbanking,41a0b905-b72f-4761-a110-db7a292d70cc
224,2d94ee26-e62c-410a-a90d-df89bf4de1fb,452,3083.27,1281.15,6150.2,237.98,6989.8,21-04-2024,30-07-2024,processing,not paid,netbanking,d33ae9c9-2d62-4d33-b2f6-82d34748f4d3
225,e4e9c130-4ce3-487e-b0ea-16fd78b002e1,659,7354.53,1624.97,9985.44,205.57,6418.21,20-02-2024,17-03-2024,placed,paid,netbanking,e4501077-ff3f-4679-a4ac-b230078fd36c
226,c9bc2957-3672-4349-808e-486ef522dddf,161,3958.11,1164.77,5274.74,77.37,3462.92,14-01-2024,01-01-2024,processing,not paid,cod,87dad102-0d93-4613-92d9-48add63c51d4
227,bcda5fe7-cd40-46d1-a0bc-64873622eeb4,253,6016.63,1235.49,6817.32,189.2,4841.68,14-04-2024,03-01-2024,placed,paid,upi,32f51d1d-fc61-4d65-8ac5-7859a9a301c3
228,ba7d2f33-207a-4ae9-bcf6-a0bd0b7330cd,847,5366.53,400.26,11586.8,198.11,3684.18,29-09-2024,12-08-2024,delivered,not paid,cod,42ecba73-a91c-4b21-a863-1f424c8b818e
229,dc2c46d5-998f-430d-9fbd-446f44c3c7ec,322,4344.9,1337.85,1520.43,96.67,8128.46,02-07-2024,26-03-2024,processing,paid,upi,7f81d910-ebf8-4699-a379-457278d52a3a
230,34dd2cd2-c96d-471f-b707-b878c8b07538,287,2076.72,1073.51,1921.39,380.26,7354.12,27-06-2024,16-01-2024,shipping,not paid,cod,2c77b4c2-8cd1-41d3-b7ac-a3b2a31e6059
231,ddf5ea2f-b0f8-4f96-b237-9e116e0b5fd8,833,1323.87,1297.66,11461.02,86.42,7507.94,26-06-2024,05-02-2024,placed,not paid,upi,71cbc303-83a4-40ff-8260-1159eb3c8f2a
232,2e33f00e-2f4f-4a62-9893-daefcbed326b,170,9802.8,1448.07,2517.61,395.04,7800.32,14-03-2024,01-06-2024,shipping,paid,netbanking,af7be37d-aca6-4cb6-a375-ddfb953c788f
233,121a46f5-9a39-4cb8-9c9d-08bf81f5ab63,690,6096.67,918.56,4274.7,464.86,3109.58,09-02-2024,30-05-2024,placed,not paid,upi,6e68f695-189c-4f3a-a886-c68e78dba9a5
234,124ea758-8967-450d-9100-0dec89cfc88e,532,6224.51,853.11,6237.31,415.54,3748.24,12-09-2024,22-01-2024,placed,paid,netbanking,07f18584-8a51-43c8-894d-6c5f722b632b
235,cd130045-2c38-44be-ad49-ff686ff8e6a6,708,9295.53,1333.61,4934.75,409.9,3181.48,20-07-2024,15-03-2024,processing,paid,upi,7649c38c-f46f-48de-a4d9-1c305d533d2c
236,c6fbbaa9-1ab2-404f-9656-65330894d38c,919,7737.75,208.49,8770.19,117.16,7577.77,18-04-2024,29-02-2024,shipping,not paid,upi,791e4faa-49e4-4f8e-a3c9-793b7ee755ef
237,da69886a-f7c4-4b3c-ae89-a521c60d9c47,397,5646.92,879.68,2037.33,166.35,9349.99,30-08-2024,08-06-2024,delivered,not paid,cod,836ac31e-1c32-42c5-8801-4aad75e4b4aa
238,c4817851-d197-4c62-91fc-713c2595ea97,230,9734.74,610,9288.62,322.29,1656.32,24-06-2024,22-05-2024,placed,not paid,netbanking,8ef158d1-64e5-4cc9-8c04-199af11ca314
239,a2a42f7f-4804-4901-8bbb-70e03c0d2253,638,4389.8,1978.47,1547.58,225.84,4046.17,21-07-2024,06-05-2024,shipping,paid,cod,5f921c31-81da-4592-a2cd-4277515f1d5b
240,a8ecb003-6a25-4e4a-a30a-80e0b99e51d2,123,6627.95,372.66,814.11,449.39,10992.61,04-08-2024,29-09-2024,delivered,not paid,cod,be893249-b3d4-4a0c-9361-369810c4eae8
241,c0d0eff0-db98-4b03-bb0b-49a3eda7b294,14,9254.66,716.19,4259.39,63.1,9182.41,27-05-2024,28-06-2024,shipping,paid,upi,25e2e9da-a5ac-4821-8fb6-6979c009fb8a
242,acf6de6a-80fb-4d8b-88b5-a3f4113e30d2,885,8680.36,1355.23,4631.21,135.7,7480.04,05-01-2024,05-09-2024,placed,paid,cod,0b31a00d-76ff-475f-a7db-5390f3d99e15
243,bc1bf21b-8ff9-4e8e-acbc-237420baf166,369,2352.63,265.72,10455.91,491.56,5779.93,01-08-2024,03-08-2024,processing,paid,netbanking,10da7d90-6c65-437e-8091-535aae1e28b8
244,0f2146ee-af5b-4fe3-9da5-abc895167973,14,1763.34,375.52,3444.72,234.1,6662.5,31-01-2024,03-06-2024,shipping,not paid,netbanking,b61d09ab-d283-4662-97aa-16cf6566cac9
245,c37453c5-f7f1-4d46-85a0-a2d1db5cf264,493,5162.79,148.1,10485.97,451.46,3996.41,09-06-2024,19-06-2024,placed,paid,upi,7cf35363-0e4f-49a0-a606-a7ce8cc2d5b8
246,2f72e1ca-0d75-4cb3-9d9d-f19fa8bd4bd5,641,5340.77,361.84,953.1,194.5,5321.36,08-06-2024,19-07-2024,shipping,paid,upi,3d27763e-934f-42d0-9028-c9d7f36aa6e1
247,3bf04b6a-2d1a-46c9-be85-fe5c91b06563,253,8035.51,1838.72,3574.88,220.01,3605.65,10-04-2024,29-05-2024,placed,paid,upi,04d98d1e-c16b-41a3-ba8f-a5e41f44a0c6
248,0b633775-6e5c-4be8-b84d-59481ea65ace,472,8895.49,1474.22,9855.44,311.15,6508.26,01-03-2024,26-05-2024,shipping,not paid,netbanking,502c964d-bdf0-4dee-95ba-06576686921a
249,af578371-d575-4ae4-a754-33066bfe771e,629,6621.34,1874.77,4817.16,364.82,6277.67,19-02-2024,10-08-2024,placed,paid,upi,1329acc1-1907-4ddf-8c51-e4b07eb86a76
250,8ef759e1-08ba-46ca-96ec-ad0761e6a5ca,686,4997.75,1208.58,9470.88,85.69,9651.74,24-06-2024,18-04-2024,shipping,paid,upi,6754cd55-8dc2-4acd-ba1f-77028e0bb56a
251,48ccdec6-7a69-466e-a990-55300a578a5b,135,2069.25,522.8,5156.06,165.07,10689.16,02-08-2024,25-06-2024,processing,not paid,cod,f7dbd3f4-b0f4-4188-8c90-46f883526bcf
252,cf09caa2-e6ef-4324-9f44-26dd17d2ad00,517,8925.2,1966.91,11484.35,197.89,5264.14,29-06-2024,22-08-2024,delivered,not paid,upi,edeaa86f-030d-464d-804a-1196efe2b34e
253,6dc6058c-0cd6-4b4f-b461-0ff1c0c4daa5,471,895.53,615.8,4198.15,431.34,9825.2,17-06-2024,14-05-2024,shipping,paid,cod,4c6eb1b2-013f-4824-acca-bb6e796af6f1
254,8312a012-4e93-4a37-8bd2-1d1089844db2,885,804.69,1738.59,8648.84,156.35,10245.57,29-01-2024,29-08-2024,processing,not paid,netbanking,7be77d8d-a4bd-42dd-930d-337271cd7ba5
255,8c0205f5-b5e5-482b-9aad-62a889317cbb,416,3781.58,1126.3,9369.48,122.38,572.96,04-01-2024,02-05-2024,placed,paid,upi,01cfdfb4-e1f7-430c-9d39-59d4214e9899
256,57e22f92-9566-4cf3-ba58-1420e57341e4,176,9955.91,1922.9,9613.3,204.5,5091.62,07-02-2024,16-04-2024,processing,not paid,netbanking,bd4bbb60-4093-4278-ba21-2ef336d8d3c5
257,6af7c10c-79f4-4725-9250-e88c2be4b967,111,543.44,240.39,1204.64,323.82,584.33,14-09-2024,05-04-2024,placed,paid,netbanking,efdecdd7-6dd0-43a9-823a-9df4ff30272d
258,718e5adc-a410-4753-afeb-e94f5c6170f1,845,3782.11,1619.65,3846.77,363.45,2962.1,27-07-2024,09-08-2024,delivered,paid,netbanking,451c38a2-1ce4-48b9-8825-d7da9c7d30e4
259,6d874a6b-174b-4286-8560-785c8f039d1d,712,2932.13,1138.46,2354.86,324.18,5101.34,15-08-2024,03-01-2024,processing,not paid,netbanking,1d7b0dab-699a-40bb-9e43-c36c57c5d573
260,b660e0a4-a089-414d-9253-a62b8464be66,419,4920.29,737.02,6516.78,435.08,7354.64,04-03-2024,24-05-2024,processing,not paid,upi,a56d71c2-6b1d-4bed-a88c-e62ea1e052ba
